chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url,thumbnail_link
뉴욕이네,https://www.youtube.com/channel/UChEwXdVqiTrVOBiq4rOzfGA,1830000,24-08-2024,Nov 28 2023,No,줄넘기 대회 250명 중 1위 실력은? (초5 30초 번갈아뛰기),"한국오픈 국제 줄넘기 선수권 대회
#줄넘기 #번갈아뛰기 #shorts",247,"13,845",https://www.youtube.com/shorts/hxokjgV4OCo,https://i.ytimg.com/vi/hxokjgV4OCo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAK4lVyk8sKG0u4wYoMS_5Ci7gC9g
스튜디오 썰,https://www.youtube.com/channel/UCAyvCxdhYV-Zg7PSGZJoQ2A,612000,24-08-2024,Aug 16 2024,No,뉴진스 해린 옷 입고 런웨이 선 남자 모델,#shorts #안재현 #천에오십 #강남,293,"14,910",https://www.youtube.com/shorts/gcf1T4rwYis,https://i.ytimg.com/vi/gcf1T4rwYis/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA4dHaC3w6ZQQYc1P6Odq3RG2onUA
코미디빅리그,https://www.youtube.com/channel/UChLGxPXbXU_xIxTfTTMGn5g,622000,24-08-2024,Sep 19 2023,No,"재취업에 실패한 사모님, 그녀의 선택은? EP.515",#코미디빅리그 #shorts #쇼츠 #reels #릴스 #나의장사일지 #최성민 #장홍제 #이정수 #김성원 #양기웅 #박경호 #김가은 #김규원 #특전사 #해병대 #무적해병 #무적해병박중위 #김기사 #사모님 #운전해 #어서,1.9K,"146,772",https://www.youtube.com/shorts/31v1_syWNoA,https://i.ytimg.com/vi/31v1_syWNoA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCtG71ZrNfKlrcOO1OIo2wDLnJQTA
SBS Radio 에라오,https://www.youtube.com/channel/UCAmff0euQRf6RwVlbB8PLMw,1500000,24-08-2024,Aug 22 2024,No,'도전의 아이콘' 심형래가 MZ세대에게 전하는 응원의 한 마디!🙂ㅣ개그맨 심형래ㅣ유민상의 배고픈 라디오,"#심형래 #개그맨 #코미디언 #mz세대
#배고픈라디오 #유배라 #유민상 #꿀디


SBS 러브FM 103.5MHz
월~금 오후 2시 20분~4시
토, 일 오후 2시 5분~4시 유민상의 배고픈 라디오
2024년 8월 22일 방송중

Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지",N/A,"21,812",https://www.youtube.com/shorts/TPENv4e3LCw,https://i.ytimg.com/vi/TPENv4e3LCw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDA2kTOdB8w4HxPXoVnzSMDw7Uo5A
보다 BODA,https://www.youtube.com/channel/UCoCvTlU0KpNYwnMIgs7MPrA,2029999,24-08-2024,Jul 07 2024,No,곤충 전문가가 알려주는 모기를 피하는 신박한 방법 ㅋㅋ,풀버전 보러가기: https://www.youtube.com/watch?v=02uqD9CNsa0&t=610s,11K,"983,549",https://www.youtube.com/shorts/HpU1QCTUPbA,https://i.ytimg.com/vi/HpU1QCTUPbA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCSvncI-mSm6TxLvomVsaTzAAW6Dw
THE BOYZ,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q,2270000,24-08-2024,Aug 22 2024,No,김영훈 수난시대🥹 #THEBOYZ #더보이즈 #백투더보이즈 #뜨거운멤버들,김영훈 수난시대🥹 #THEBOYZ #더보이즈 #백투더보이즈 #뜨거운멤버들,1.4K,"10,407",https://www.youtube.com/shorts/XqRNKnYq8Ec,https://i.ytimg.com/vi/XqRNKnYq8Ec/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD32mcHO0lkpHjzd5F5wyuTTEQtOQ
ASMR PPOMO,https://www.youtube.com/channel/UCAtFkapSeoEGPxm5bC3tvaw,2650000,24-08-2024,May 20 2024,No,ASMR Ｅａｒｇａｓｍ👂,"Oh, everyone! Hello, it's a beautiful Spring day! :3 Today, I brought you the ultimate ear massage ASMR. I made this video to test out some new ears, focusing on various sounds made by not just touching, but also folding and tapping different parts of the ears. Hmm... did it work out? Hehe... Thank you so much for taking the time to watch, and I hope you have a relaxing moment! #asmr #earmassage",2.5K,"44,832",https://www.youtube.com/shorts/kSl0SRsyo64,https://i.ytimg.com/vi/kSl0SRsyo64/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAqNJE85cQvky7VhF7kbn5CdgLHaw
별놈들,https://www.youtube.com/channel/UCXTQWsvCnuKxqnbBFMYhrSA,1270000,24-08-2024,Aug 19 2024,No,야차룰로 개념 없는 막내랑 싸우는 선임..ㄷㄷ,"브금출처- https://www.youtube.com/user/GwooA (브금대통령)

광고,협찬 문의는 stars9910@naver.com 

재밌게 보시구 구독과 좋아요 부탁드릴게요~ 

나선욱 인스타 https://www.instagram.com/hahahahauk/ 

황인심 인스타 https://www.instagram.com/she_meeee/

장영호 인스타 https://www.instagram.com/95_0_ho/

#페이크다큐 #현실고증 #야차",1.5K,"82,172",https://www.youtube.com/shorts/wAxXpSqhxWY,https://i.ytimg.com/vi/wAxXpSqhxWY/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD4xuC7Uv-ALhqbHedG7CHpggvVFA
준우,https://www.youtube.com/channel/UCGrfaHcg6r4JWAZyo_cvKZQ,1320000,24-08-2024,Apr 23 2024,No,12년동안 짝사랑하다 고백했더니..,"#shorts 

카톡컨텐츠 사연은 생방에서 즉석으로 채택하고 있으며
신청하시는분들은 업로드에 동의하시는분들만 신청주세요
나중에 못지워여!!!!

*준우 인스타=https://www.instagram.com/woojun_l

(진행된 카톡아디랑 비번은 보관 안하고 
 방송끝나고 채팅방 나가드립니다!
상대방 이름은 하기전에 제가 살짝 바꿉니다!)",1.6K,"111,956",https://www.youtube.com/shorts/ec12Gpsy5ok,https://i.ytimg.com/vi/ec12Gpsy5ok/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDtmvXbupSw9hQT5j8M1tBFxdtVug
ASTRO 아스트로,https://www.youtube.com/channel/UCZqY2yIsAM9wh3vvMwKd27g,5370000,24-08-2024,Aug 13 2024,No,[#윤산하] 1st Mini Album [DUSK] Showcase Behind the Scene🌇 #DUSK #Dive #YOONSANHA #아스트로 #ASTRO,#DUSK #Dive #YOONSANHA #아스트로 #ASTRO,6K,"18,597",https://www.youtube.com/shorts/E3ZJX0cel50,https://i.ytimg.com/vi/E3ZJX0cel50/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBE2BB03Ezy7kAWlHb35X_aQswaKQ
랄랄ralral,https://www.youtube.com/channel/UCEX1cZB5TL7jyKejXdTXCKA,1560000,24-08-2024,Aug 21 2024,No,ㅈㅔ 보조개 시술 어떤가요~~? 헤헿;^^~~,ㅈㅔ 보조개 시술 어떤가요~~? 헤헿;^^~~,17K,"603,036",https://www.youtube.com/shorts/fuvWTEN3y3g,https://i.ytimg.com/vi/fuvWTEN3y3g/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBrYZrZaQ3x40YR3QjSY9UX_wwoLw
볼빨간사춘기 BOL4,https://www.youtube.com/channel/UCZFglJIUsaCPRE_3yzr8zzg,551000,24-08-2024,Jun 25 2024,No,챌린지는 얼마예요? 깎아줄 수 있어요?💋 #shorts,챌린지는 얼마예요? 깎아줄 수 있어요?💋 #shorts,748,"18,060",https://www.youtube.com/shorts/HpqfVZXmDbI,https://i.ytimg.com/vi/HpqfVZXmDbI/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD4tbGF75sWPuTA6utzXUHD3OS37w
홍꾸커플,https://www.youtube.com/channel/UCiwwXHBd-IvUsz73KQyiXug,638000,24-08-2024,Jul 01 2024,No,일본 한정 산리오 랜덤폰,일본 한정 산리오 랜덤폰,801,"27,173",https://www.youtube.com/shorts/j9saK_0Q-gg,https://i.ytimg.com/vi/j9saK_0Q-gg/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDfcVwiAEjS3mT9Uz8aub9N3SnfgA
CoCosToy English,https://www.youtube.com/channel/UCpN2kLQMrJJ_-164XeIYrNQ,1640000,24-08-2024,Aug 21 2024,No,Raising a mischievous baby dinosaurs in my toybox #Shorts ㅣBaby dinosaurs changed colorsㅣCoCosToy,"#LearnColors #colorplay #dinosaurscartoon

Today I am going to introduce colors to you Red, Yellow, Blue, Orange, Green, Purple.
let's learn color names and sound in english! 
Thank you!

Hello~! friends! I make Dinosaurs & Animals Video!
Have a good one! 

❤︎ CoCosToy homepage ❤︎
youtube: http://cocostoy.com 
Instagram: https://www.instagram.com/cocostoy
Facebook: https://www.facebook.com/cocostoycom 
subscribe: http://goo.gl/ALYtwp
partnership cooperation : cocostoycom@gmail.com",41,"2,917",https://www.youtube.com/shorts/Nmpert00va4,https://i.ytimg.com/vi/Nmpert00va4/oar2.jpg?sqp=-oaymwEdCNAFENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCezdSSg9pO-fw2U1dsXW6hv14nBw
사랑아놀자(Let's Play SARANG),https://www.youtube.com/channel/UCSmKpwGictx2FI3kUIGFV6A,704000,24-08-2024,Aug 22 2024,No,동결건조 핑크지구젤리가 나왔어요! 이제 핑크래요 ㅋㅋㅋ #지구젤리 #동결건조젤리 #동결건조지구젤리 #편의점젤리,동결건조 핑크지구젤리가 나왔어요! 이제 핑크래요 ㅋㅋㅋ #지구젤리 #동결건조젤리 #동결건조지구젤리 #편의점젤리,1K,"40,505",https://www.youtube.com/shorts/Cmk6L3MWb8w,https://i.ytimg.com/vi/Cmk6L3MWb8w/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCwGJyfJuf7Q6TzDAvq1vV_Oq2krg
HONG SOUND,https://www.youtube.com/channel/UCBIoXzDldCnpbM_7uyG0_Tg,1830000,24-08-2024,Aug 14 2024,No,소리대결)연세크림빵 vs 노티드 도넛 ! 여러분들이 정해주세요!,소리대결)연세크림빵 vs 노티드 도넛 ! 여러분들이 정해주세요!,888,"41,972",https://www.youtube.com/shorts/lnHHwmyWdTw,https://i.ytimg.com/vi/lnHHwmyWdTw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB-_NegrDrE9qqZWCEGhbsJGtE8Lw
히스토리,https://www.youtube.com/channel/UCRLM0MWS7m8vXzQ_5z2e7fA,941000,24-08-2024,Aug 22 2024,No,6세 어린이 덕분에 5000달러 탄 교수님,"📌 회차 정보
[아인슈타인 챌린지] 무기 전문가는 60초 안에 아이들에게 중세 무기 원리를 설명할 수 있을까?
https://youtu.be/1GyZomvohuY
-
더 많은 영상은 ‘히스토리’ 유튜브 채널에서 시청 가능합니다

▶️히스토리 채널 번호◀️
지니 TV 141번ㅣSK Btv 271번
LG U+ TV 218번ㅣ스카이라이프 105번
웨이브, 티빙 등 OTT서비스의 'Live 기능'을 통해서도 동시시청 가능합니다.

#히스토리 #아인슈타인챌린지 #아인슈타인 #챌린지 #과학 #사이언스 #중세시대 #무기 #전쟁무기 #트레뷰셋 #투석기 #공성무기 #발리스타 #비틀림 #코끼리 #돼지 #한니발 #그리스 #불 #석유 #화차 #신기전 #세종대왕 #릴스 #shorts",155,"16,997",https://www.youtube.com/shorts/fK2o5u-pNPM,https://i.ytimg.com/vi/fK2o5u-pNPM/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCBB63EJvbCKp6SJMf1O_1Ni9ct9w
승우아빠,https://www.youtube.com/channel/UCgsffS7MfKL6YU3r_U3E-aA,1380000,24-08-2024,Apr 13 2024,No,업진살 살살 녹는다,업진살 살살 녹는다,614,"41,592",https://www.youtube.com/shorts/qPGYIbbGCWc,https://i.ytimg.com/vi/qPGYIbbGCWc/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAmI-N5q6G9w1DQ1kAFTK5Pdz6dtA
논란이슈,https://www.youtube.com/channel/UCETtE0PwVfEr0pGq3J-4xig,216000,24-08-2024,Aug 21 2024,No,한국산 라면의 놀라운 인기,#buldak #buldaknoodles #denmark #붉닭볶음면 #korea #라면 #mukbang,6.8K,"366,131",https://www.youtube.com/shorts/c7WbWZy0DM0,https://i.ytimg.com/vi/c7WbWZy0DM0/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC93T9HtfnyvA4xhc9_Gofl5YlSJQ
CarrieTV Junior,https://www.youtube.com/channel/UC9qPzGYgaNhx8ql4Nl46BBA,555000,24-08-2024,Aug 21 2024,No,요즘 친구들은 모르는 그 시절 감성 #shorts,#캐리tv #클립 #캐리와장난감친구들 #예능 #하루짝꿍 #캐리 #엘리 #스텔라 #루시 #싸이월드 #y2k,9,585,https://www.youtube.com/shorts/GMQkNoaYm6k,https://i.ytimg.com/vi/GMQkNoaYm6k/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAqsEiURJjv44cYbr7XW8WAQW8KSQ
돌비공포라디오,https://www.youtube.com/channel/UC9aUIOFL_OeARVA6MtBTZAQ,888000,24-08-2024,Oct 05 2023,No,멕시코 카르텔에 들어가기 위한 섬뜩한 과정 ㅣ무서운이야기 실화ㅣ현실공포ㅣ공포썰ㅣ괴담ㅣ돌비공포라디오,"#무서운이야기 #괴담 #shorts  
위 무서운 이야기 풀영상 링크 아래 클릭!
https://www.youtube.com/watch?v=Bmu3MpRyJMM&t=790s


👻 돌비에게 후원하기 👉  https://toon.at/donate/dolce_vita
👻 사연제보 & 광고비즈니스 문의 카톡 👉 dolb7777

*****************∇시들무 참여방법∇*****************
[시]청자가
[들]려주는 
[무]서운이야기!!

1. 카카오톡 
ID검색후 친구추가 후 제보하실내용 
자세하게 작성하여 보내주세요^^

👻 시청자참여 카톡 ID 👉 dolb7777 
...more",1.5K,"84,032",https://www.youtube.com/shorts/qxmiR-hOW64,https://i.ytimg.com/vi/qxmiR-hOW64/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC2KlTst0w695EdC3X3AHH6mzwvaw
김인호TV,https://www.youtube.com/channel/UCJg9L0svbnuPcjOcqLbi_3g,708000,24-08-2024,Aug 18 2024,No,요즘 헬스장에서 유행하는 운동,"INOLABEL: https://www.youtube.com/@INO_LABEL
AfreecaTV : http://www.afreecatv.com/pookygamja
Instagram  : https://www.instagram.com/kiminho22
DOUBLE CHECK : https://doublecheckstores.com

광고 및 협찬 문의 : kimgamja@naver.com

#김인호 #헬스 #운동",231,"20,987",https://www.youtube.com/shorts/1IRDvBBFBgU,https://i.ytimg.com/vi/1IRDvBBFBgU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD55DnkzbvphrZ4nt_jNIvF0R4lQg
유 퀴즈 온 더 튜브,https://www.youtube.com/channel/UC920m3pMPH45qztdhppZhwA,984000,24-08-2024,Jun 20 2024,No,"I'm the Bad Guy~Z세대 아이콘, 빌리 아일리시 유퀴즈 도착!🕺#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.250","티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

유 퀴즈 온 더 블럭
[수] 저녁 8: 45 tvN

#유퀴즈온더블럭 #유퀴즈 #유재석 #조세호

#티빙에서스트리밍",1.8K,"76,516",https://www.youtube.com/shorts/SVC8D3BxByY,https://i.ytimg.com/vi/SVC8D3BxByY/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDPjxOcXOZ7Gaon1flg0j-gRzi9gg
케이,https://www.youtube.com/channel/UCIA-LPHNERP2MDUQpp2RVHg,717000,24-08-2024,Jun 22 2024,No,여캠한테 고백 시도하는 케이,박삐삐 에게 한대 맞은 케이 ㅋㅋ,2.9K,"207,527",https://www.youtube.com/shorts/I-5Caia2_3I,https://i.ytimg.com/vi/I-5Caia2_3I/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDRGkKHlTwGik5AqLFAFjZvRUwHmQ
이게맏나,https://www.youtube.com/channel/UCv2Lw7H0J_cdmW-ufy9UXwg,143000,24-08-2024,Aug 22 2024,No,성균관대 비하 논란 후 미미미누 근황,성균관대 비하 논란 후 미미미누 근황,751,"41,321",https://www.youtube.com/shorts/v__Qf9rj7U0,https://i.ytimg.com/vi/v__Qf9rj7U0/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAKfymO4R__FDiAoLDCF1kVOQEOXg
짧은무비,https://www.youtube.com/channel/UC3IED80qDRz9Jmc76EJW8vg,205000,24-08-2024,Aug 18 2024,No,"폭군 명장면, 은퇴한 킬러 차승원과 SSS급 킬러의 혈투 ㄷㄷ.. #폭군 #디즈니플러스","#shorts #폭군 #차승원 #드라마 #짧은무비

드라마 '폭군'은 디즈니플러스에서 시청 가능합니다.

저작권 허가를 받아 제작된 영상입니다.",10K,"970,843",https://www.youtube.com/shorts/eKWTGbUNhvo,https://i.ytimg.com/vi/eKWTGbUNhvo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAM9G8EW8zoSrDgj3lsWCrnlbvDsA
최도전,https://www.youtube.com/channel/UCPHX0mnOf_4QdP2e20OnzsQ,461000,24-08-2024,Aug 22 2024,No,백종원님이 인정한 냉면에 밥 말아먹기 무슨 맛일까??,"#Shorts #먹방 #냉면
오늘은 백종원님이 냉면에 밥 말아드시고 맛있다고 하셔서 맛있는지 먹어보았습니다!",4K,"183,559",https://www.youtube.com/shorts/GKLwDmvfYnI,https://i.ytimg.com/vi/GKLwDmvfYnI/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB7t-2g_5mrRpnE3fT_BX8CN_laDA
Togimochi Koreaとぎもち 토기모치,https://www.youtube.com/channel/UC8x_GQsqwLvglizV7xRckpw,865000,24-08-2024,Jul 25 2024,No,【モッパン】引越し直前。この部屋での撮影も最後。あんチーズスティック&黒チーズボール。 #韓国食べ物 #韓国モッパン #mukbang,"本編はこちら！

【モッパン】引越し直前。この部屋での撮影も最後。あんチーズスティック&黒チーズボール。
https://youtu.be/xiUubN32RHQ",284,"16,881",https://www.youtube.com/shorts/3ltLyTad8o4,https://i.ytimg.com/vi/3ltLyTad8o4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBPEmyqa4NV62l7-TAZrs_YfonzVw
랭킹스쿨,https://www.youtube.com/channel/UC2Vcz3eu1hO2zoyTpGvSWkw,952000,24-08-2024,Jul 18 2024,No,올림픽 금메달따려고 선수들이 벌인 충격적인 행동ㄷㄷ,올림픽 금메달따려고 선수들이 벌인 충격적인 행동ㄷㄷ,87,"13,549",https://www.youtube.com/shorts/0eH8Roo7Nfo,https://i.ytimg.com/vi/0eH8Roo7Nfo/oardefault.jpg
PANGPANG STUDIO,https://www.youtube.com/channel/UCJ-ofC67CjMxBRmRIb6s9-w,626000,24-08-2024,Aug 09 2024,No,예뻐진 찐따 보러온 일진 오빠 #shorts,#팡팡스튜디오 #웹드라마 #일진체험,613,"20,058",https://www.youtube.com/shorts/-drpO19_Hf8,https://i.ytimg.com/vi/-drpO19_Hf8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDZTzHfmcVYZE1GTLlIh4wd1SOJXw
디스커버리 픽 - Discovery Pick,https://www.youtube.com/channel/UCI6bxkc4WHwIHLis1Hg2jTw,1500000,24-08-2024,Jan 18 2024,No,일 마치고 온 가장의 밥상 #생존시그널 #한국인의밥상 #저녁밥,"디스커버리 픽 채널은
건강하고 건전한 댓글 문화를 지향합니다.

#디스커버리 #디스커버리픽
----------------------------------------------------------------------------------------------
디스커버리 채널은 Genie TV 50, SK BTV 118, LGU+TV 194, 스카이 라이프 101, LG헬로비전 138, 
딜라이브 136, HCN 60 (케이블은 각 지역케이블 문의)에서 시청 가능합니다.",336,"49,587",https://www.youtube.com/shorts/oDrtRR887YE,https://i.ytimg.com/vi/oDrtRR887YE/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBUj2zOyOkn-5Glgcfi1Muhu6l1yw
KoonTV Funny,https://www.youtube.com/channel/UCbfRcXCHe5I2RI6F8XIUQng,460000,24-08-2024,Aug 22 2024,No,압구정에서 만난 이승우선수의 멕시코팬,"#최군 #이승우 #바르셀로나 #축구팬 #압구정

* 쿤TV 무삭제 풀영상 채널 : https://www.youtube.com/channel/UCwGeidQWKEMdFIujQrz37qw
* 최군 인스타그램 : http://instagram.com/koon1716

이 영상을 퍼가기는 허용하나 허가없이 변경/배포 할 시 법적책임을 물을 수 있습니다.
Copyright(c)2024 KoonTV All rights reserved.",97,"13,183",https://www.youtube.com/shorts/8LRhevfPmA4,https://i.ytimg.com/vi/8LRhevfPmA4/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLChJc-4xMi-b6l2U8BPGalT2cl-mA
놀라운 토요일 Amazing Saturday,https://www.youtube.com/channel/UCTnafh2iyIWh7MhcGBmGU0g,501000,24-08-2024,Aug 19 2024,No,놀토하다 이런 게스트 처음임 #놀라운토요일,티빙 바로가기: https://dooo.us/CKXXlj 자꾸 생각날걸 킬링포인트만 모아모아 #컷짧은놀토 도레미와 함께하는 #놀라운토요일 🧡 읏쨔~! #티빙에서스트리밍,1.4K,"47,339",https://www.youtube.com/shorts/nrHlZHZTvhY,https://i.ytimg.com/vi/nrHlZHZTvhY/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCXXexpq5F_ZH6kxJNHa4bjhiU4lA
속촌아씨,https://www.youtube.com/channel/UCPFW4r1nmTdtQUsAJSno1iA,398000,24-08-2024,Aug 10 2024,No,"한국민속촌 X 피코크 콜라보 (장터 마늘통닭, 장터 소고기국밥국) #koreanfolkvillage #한국민속촌 #이마트 #피코크 #미식 #먹방",한국민속촌과 피코크가 만났다!!🔥MZ세대들의 입맛을 사로잡는 조선미식 제품들을 가까운 이마트에서 만나보시지오🙏,10,769,https://www.youtube.com/shorts/T6VBAvXPUvA,https://i.ytimg.com/vi/T6VBAvXPUvA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAup-RzNYVwz1Ru4BvqNCB7uFetIg
ODOSSI,https://www.youtube.com/channel/UCKdfNLnTwKeTUn3l0m_hevA,772000,24-08-2024,Jun 27 2024,No,여자 택배기사와 사랑에 빠졌다,#오도씨 #스케치코미디 #웹드라마,231,"19,047",https://www.youtube.com/shorts/xWkbLmk5t2A,https://i.ytimg.com/vi/xWkbLmk5t2A/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBj9heXn_xUf_tr0SP2WxdrhBznhg
띠미 ddimmi,https://www.youtube.com/channel/UC46BbEkxhjIHUj6EJ_waw-g,1130000,24-08-2024,Aug 21 2024,No,8시간 기다려서 받은 요즘 난리난 성심당 무화과 케이크,8시간 기다려서 받은 요즘 난리난 성심당 무화과 케이크,25K,"726,940",https://www.youtube.com/shorts/t3Ekn9pmoj8,https://i.ytimg.com/vi/t3Ekn9pmoj8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC1aPHSdXr5t-zIulAFTF1oPCHkXA
김뺑끼,https://www.youtube.com/channel/UCVoQW5q2Ul5fxcIamVAetOw,310000,24-08-2024,Jul 14 2024,No,전세계에서 감탄한 한국인의 창의력,#쇼츠 #shorts,125,"11,318",https://www.youtube.com/shorts/3Y-SnHwCSS8,https://i.ytimg.com/vi/3Y-SnHwCSS8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAPJImV_6Lo0Nv26fRDneNAD4oGNQ
DaftTaengk,https://www.youtube.com/channel/UCrTCkJ8377E7JhsMeyLXtKA,1300000,24-08-2024,Aug 10 2024,No,라잇썸 초원이 #삐끼삐끼 에 도전!,#라잇썸 #LIGHTSUM #CHOWON,968,"23,210",https://www.youtube.com/shorts/EJDuaYpJz3w,https://i.ytimg.com/vi/EJDuaYpJz3w/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB1_fv3q_zCj69oihHUtQ3VstGSfA
KBS StarTV,https://www.youtube.com/channel/UCGsJRpGI3iFpf0lIUIgbsBw,833000,24-08-2024,Aug 21 2024,No,정보석 #리즈시절 #shorts,정보석 #리즈시절 #shorts,49,"2,667",https://www.youtube.com/shorts/z8LPvd1SHgw,https://i.ytimg.com/vi/z8LPvd1SHgw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB50VDSF3-VDdWd3YoJVKSP-GrSLg
오마이비키 OMV,https://www.youtube.com/channel/UCDsDdULLy8bbeFfAPC2mp5w,3140000,24-08-2024,Aug 22 2024,No,초코+치킨=?!!😱,#쇼츠 #오마이비키 #초코치킨,275,"15,750",https://www.youtube.com/shorts/QCui0rpdYZU,https://i.ytimg.com/vi/QCui0rpdYZU/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAjpotJK1GtqNcbXrGVak0owM7DTg
