chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url,thumbnail_link
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,#나는솔로 #나솔사계 #ENA | 거친 남자를 좋아하는 14기 영숙?,"#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",23,"2,957",https://www.youtube.com/shorts/QY1-T_V5miA,https://i.ytimg.com/vi/QY1-T_V5miA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAmgDDX79fWfPu23UOybrb7Bustrg
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,#나는솔로 #나솔사계 #ENA | 비장하게 데이트 준비를 하는 미스터 김,"#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",14,"2,508",https://www.youtube.com/shorts/CTN9je-iYdU,https://i.ytimg.com/vi/CTN9je-iYdU/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCO6dqDSK3sACb_hwVt9Rmuh5QC_w
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,#나는솔로 #나솔사계 #ENA | 실시간으로 기 빨리는 대문자 I,"#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",6,"1,729",https://www.youtube.com/shorts/MJXmJyEFJOw,https://i.ytimg.com/vi/MJXmJyEFJOw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAn0iHHPVCcGrdd0R0AwRXo0hYCsw
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,#나는솔로 #나솔사계 #ENA | 남자가 마음에 들 때 나오는 찐웃음,"#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",61,"10,722",https://www.youtube.com/shorts/86vbT1qjZC8,https://i.ytimg.com/vi/86vbT1qjZC8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAq1oSN9mnHWESYCW_mm3D7ofhktg
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,탈모 병원 데스크의 기가 막힌 인력 배치 ㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #병원데스크 #병원안내데스크 #브로콜리,7,101,https://www.youtube.com/shorts/y4g7l0xJO5w,https://i.ytimg.com/vi/y4g7l0xJO5w/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCA52fHmxF3224DPxgGyFcywuAc7Q
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,조심히 출연한 손님의 통 큰 네고 요청 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #네고 #통큰세일,3,122,https://www.youtube.com/shorts/oyR1-4Ajvis,https://i.ytimg.com/vi/oyR1-4Ajvis/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD3mY0ti24QdxY6Gxnv2GmYzzIE4w
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,탈모인을 섭외 없이 촬영하면 생기는 상황｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #탈모인 #인터뷰 #즉석인터뷰 #길거리인터뷰 #급인터뷰,2,81,https://www.youtube.com/shorts/qjxcz6LR--s,https://i.ytimg.com/vi/qjxcz6LR--s/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCKeN8Z1N1JkyFu-AodCL7cskcZjQ
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,"남자에게 구레나룻은 ""OO""다｜광일병",#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #구레나룻 #남자구레나룻 #간지 #간지폭발,4,6,https://www.youtube.com/shorts/pX1WsDiq5p0,https://i.ytimg.com/vi/pX1WsDiq5p0/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAfmtNKCKUOBZEQ25hsW4owYYoTKA
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,성실한 병원 직원한테 팩폭하는 광희 ㅋㅋㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #팩폭 #팩트폭행,6,38,https://www.youtube.com/shorts/pCKCzhKT_jg,https://i.ytimg.com/vi/pCKCzhKT_jg/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAbU6zHH_tF25mr5M0WAjg-5qZd0Q
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,탈모 유전을 진심으로 막고 싶었던 광희 ㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #탈모유전 #유전,5,"3,212",https://www.youtube.com/shorts/ixVq1uKrGdM,https://i.ytimg.com/vi/ixVq1uKrGdM/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDkk6nfwhi0Mp3_2KLDxHmsSEHKbQ
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,헤어샵 14년 광희 지압 실력에 외국인이 뱉은 말 ㅋㅋㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #헤어샵 #지압 #샴푸 #모발케어,7,508,https://www.youtube.com/shorts/l4Sw-x3COM4,https://i.ytimg.com/vi/l4Sw-x3COM4/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCgYgOnoq8iZPaSzPM5r1Caesuv2g
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,모발 이식한 남성의 비밀.... 광희가 만천하에 공개 ㅋㅋㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용,3,470,https://www.youtube.com/shorts/VNIHnIOY1bs,https://i.ytimg.com/vi/VNIHnIOY1bs/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDiRx7b4Prr3PgZY4KW9PWk6q3nQw
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,광희가 영어 인터뷰 중 한계가 왔을 때 ㅋㅋㅋㅋㅋ｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용 #영어 #튀르키예 #무릉도원,0,502,https://www.youtube.com/shorts/XfRQu2SqfM0,https://i.ytimg.com/vi/XfRQu2SqfM0/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLClwQITx-ArlQnp-xClsQYph7aebA
헬로tv X 더라이프,https://www.youtube.com/channel/UCNE1pYj5_Hmnaz1xnnJi_dQ,726000,24-08-2024,Aug 24 2024,Yes,모발 이식 수술 비용이 비싼 결정적인 이유｜광일병,#shorts #lg헬로비전 #더라이프 #오리지널 #광희 #황광희 #웹예능 #유튜브 #병원 #예능 #뷰티 #미용 #건강 #정보 #의사 #탈모 #부분탈모 #M자탈모 #원형탈모 #스트레스 #유전 #정력 #머리숱 #두피 #두피케어 #모발 #모발관리 #머리카락 #머리 #대머리 #민머리 #탈모인 #모발이식 #이식수술 #비용,5,680,https://www.youtube.com/shorts/HeCzEROzdic,https://i.ytimg.com/vi/HeCzEROzdic/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDPX2gmYqFlrazkl6KEdi3vdd-8fw
웃웃티비 #드라마 #SHORTS,https://www.youtube.com/channel/UCMBQCvGDHA2gfZrjLt5iuqg,343000,24-08-2024,Aug 24 2024,Yes,얼마나 감동이냐고ㅣ#가족X멜로 #shorts,#가족X멜로 #지진희 #김지수 #손나은 #최민호 #윤산하,33,"2,224",https://www.youtube.com/shorts/oe0jQ_fSsNk,https://i.ytimg.com/vi/oe0jQ_fSsNk/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBfPMEhgs2l4Si_ZIDSxnhFZpHvEg
웃웃티비 #드라마 #SHORTS,https://www.youtube.com/channel/UCMBQCvGDHA2gfZrjLt5iuqg,343000,24-08-2024,Aug 24 2024,Yes,변무진하고 무슨 사이예요ㅣ#가족X멜로 #shorts,#가족X멜로 #지진희 #김지수 #손나은 #최민호 #윤산하,38,"3,095",https://www.youtube.com/shorts/U3b3kccRxuQ,https://i.ytimg.com/vi/U3b3kccRxuQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLChRNzFkbo23KUvA_lzZGK2ZaunnA
웃웃티비 #드라마 #SHORTS,https://www.youtube.com/channel/UCMBQCvGDHA2gfZrjLt5iuqg,343000,24-08-2024,Aug 24 2024,Yes,우리 아버지 건물이야ㅣ#가족X멜로 #shorts,#가족X멜로 #지진희 #김지수 #손나은 #최민호 #윤산하,25,"3,518",https://www.youtube.com/shorts/s4h0JwVYinw,https://i.ytimg.com/vi/s4h0JwVYinw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCvHh2H2hTMJjkLlZf1PQSlZ7OKbg
웃웃티비 #드라마 #SHORTS,https://www.youtube.com/channel/UCMBQCvGDHA2gfZrjLt5iuqg,343000,24-08-2024,Aug 24 2024,Yes,제 대학 선배라 힘 좀 썼습니다ㅣ#가족X멜로 #shorts,#가족X멜로 #지진희 #김지수 #손나은 #최민호 #윤산하,60,"7,418",https://www.youtube.com/shorts/QDtPeDjmKsQ,https://i.ytimg.com/vi/QDtPeDjmKsQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA32zqaDlmNt1kqjjMTScFSuhEFgg
웃웃티비 #드라마 #SHORTS,https://www.youtube.com/channel/UCMBQCvGDHA2gfZrjLt5iuqg,343000,24-08-2024,Aug 24 2024,Yes,그 돈 있으면 월세 보태고 말죠ㅣ#가족X멜로 #shorts,#가족X멜로 #지진희 #김지수 #손나은 #최민호 #윤산하,33,"6,297",https://www.youtube.com/shorts/lTMIdXVTT-A,https://i.ytimg.com/vi/lTMIdXVTT-A/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBM01mCmlxLhXmfVHZxZVZAShhZkw
쓸모왕,https://www.youtube.com/channel/UCVObSp4MlJwCsh6vtKz4PHQ,712000,24-08-2024,Aug 24 2024,Yes,일본 심장부에 한국어 교가 가득 울려퍼진 고시엔 교토국제고 광경,"채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UCVObSp4MlJwCsh6vtKz4PHQ/join

세상의 쓸모있는 지식을 전달해드리는 '쓸모왕'입니다.  
영상이 도움이 되셨다면, '좋아요'와 '구독'을 부탁드립니다.  
'알람'설정도 해놓으시면 제일빨리 쓸모왕 지식을 받아보실수 있습니다^^

*쓸모왕은 스포츠 관련 사진을 게티이미지와 정식 계약하여 사용하고 있습니다.
*본 채널은 연합뉴스와 콘텐츠 이용계약을 맺었으며, 연합뉴스는 본 채널의 편집방향과 무관합니다.
저작권자(C)연합뉴스, 쓸모왕",4.4K,"79,165",https://www.youtube.com/shorts/5TbbzOvyWYQ,https://i.ytimg.com/vi/5TbbzOvyWYQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDwuw9yOLpfytBbJS-QaKJ_ftllRg
I want to know him.,https://www.youtube.com/channel/UCfH6s4v-giFKJx9qNmtz7bA,384000,24-08-2024,Aug 24 2024,Yes,방송접어도 먹고사는 금손여배우 TOP.3,방송접어도 먹고사는 금손여배우 TOP.3,98,"8,840",https://www.youtube.com/shorts/ypyWGn0h7_M,https://i.ytimg.com/vi/ypyWGn0h7_M/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBXaBpeOyMEpLCA5jxrwp9cUmL4Ig
I want to know him.,https://www.youtube.com/channel/UCfH6s4v-giFKJx9qNmtz7bA,384000,24-08-2024,Aug 24 2024,Yes,SNL로 정면돌파 시도한 전종서,SNL로 정면돌파 시도한 전종서,33,833,https://www.youtube.com/shorts/D2-Qnk99BGU,https://i.ytimg.com/vi/D2-Qnk99BGU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBV6FtJ73hpxwdk3SL9nv52sMdPMw
I want to know him.,https://www.youtube.com/channel/UCfH6s4v-giFKJx9qNmtz7bA,384000,24-08-2024,Aug 24 2024,Yes,디즈니 백설공주 또 캐스팅 논란,디즈니 백설공주 또 캐스팅 논란,151,"3,258",https://www.youtube.com/shorts/94CAcViHlK0,https://i.ytimg.com/vi/94CAcViHlK0/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBKAdaJMBGXns7hr042uZ94_n3ETw
I want to know him.,https://www.youtube.com/channel/UCfH6s4v-giFKJx9qNmtz7bA,384000,24-08-2024,Aug 24 2024,Yes,상상도 못했던 일본의 27만원 인형 수준,상상도 못했던 일본의 27만원 인형 수준,N/A,"2,419",https://www.youtube.com/shorts/DVhPhJN4aJ4,https://i.ytimg.com/vi/DVhPhJN4aJ4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDAJ9XL_aQh7DN-adyHhl5KoqSD0w
I want to know him.,https://www.youtube.com/channel/UCfH6s4v-giFKJx9qNmtz7bA,384000,24-08-2024,Aug 24 2024,Yes,toxic 가수 정체가 충격,#보이위드우크 #toxic,22,"1,520",https://www.youtube.com/shorts/V0_nN3nG9H8,https://i.ytimg.com/vi/V0_nN3nG9H8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC98OS2mvaJz6IW9a61OOHirl8SOQ
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,[자막ver] 범인들과 김진곤 씨 긁 대결?!ㅋㅋㅋㅋ | 개그콘서트 Gagconcert #shorts,"#김진곤씨!
#홍순목 #이광섭 #김진곤 #이원구 #박은영

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",780,"30,065",https://www.youtube.com/shorts/_Spu8r1_Y4Y,https://i.ytimg.com/vi/_Spu8r1_Y4Y/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAYOBNpzS-pSU-E6cj6LSMVG9DsVA
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,올림픽 저격으로 박수 받는 개그맨? | 개그콘서트 Gagconcert #shorts,"#만담듀오희극인즈
#신윤승 #박민성

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",848,"61,511",https://www.youtube.com/shorts/0Cr9YATnzP4,https://i.ytimg.com/vi/0Cr9YATnzP4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBdCfE5u9r90sO6OLwQJzbpImpayw
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,[자막ver] 과학 수사대가 말아주는 행운의 원리 | 개그콘서트 Gagconcert #shorts,"#심곡파출소 #송필근 #정승우 #윤승현 

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",701,"32,015",https://www.youtube.com/shorts/wMlTdbkymUo,https://i.ytimg.com/vi/wMlTdbkymUo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD-johKua2SI2RNGQN53iwrhJV8ow
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,개콘의 외모 3대장 | 개그콘서트 Gagconcert #shorts,"#심의위원회피해자들
#오지헌 #박휘순 ##정승 #송영길

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",304,"18,400",https://www.youtube.com/shorts/qxUgn42sg-w,https://i.ytimg.com/vi/qxUgn42sg-w/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAv8h-9wV8ZF0Fpumf5d3017d_YsQ
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,성령 씨 여기 KBS예요!!! | 개그콘서트 Gagconcert #shorts,"#소통왕말자할매
#정범균 #김영희 #말자할매 #T할머니 #김성령 

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",385,"27,682",https://www.youtube.com/shorts/TST4uuuPhj0,https://i.ytimg.com/vi/TST4uuuPhj0/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAcgdmvxGRFWDsGr333pB8jUF5VNQ
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,[자막ver] 지드래곤이 챗플릭스에서 왜 나와? | 개그콘서트 Gagconcert #shorts,"#챗플릭스
#박성호 #송준근 #박성광 #이원구 #정범균 #나현영 

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",137,"20,331",https://www.youtube.com/shorts/FZE9yrSBe7M,https://i.ytimg.com/vi/FZE9yrSBe7M/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDYfjOh5zPNx92GIfzN9w55RRUC_A
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,[자막ver] 응 니 얼굴~ 응 니 얘기~ (남매 싸움 특) | 개그콘서트 Gagconcert #shorts,"#히어로입니다만
#정범균 #이준수 #김지영 #최선영

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",1.2K,"66,163",https://www.youtube.com/shorts/mk5YKjpwWtc,https://i.ytimg.com/vi/mk5YKjpwWtc/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAfQngwO-ZQvxLB1rmhzmdk4HFSFg
개그콘서트,https://www.youtube.com/channel/UCzT7nHtzVqwiarTH8sqHaJA,614000,24-08-2024,Aug 24 2024,Yes,이간질은 손절 각이지...,"#개그콘서트 #습관적부부 #임종혁 #홍예슬 #장윤석 #부부 #부부싸움

매주 일요일 밤 10시 35분 KBS 2TV 
#개그콘서트 본방사수!

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",834,"69,970",https://www.youtube.com/shorts/OmzLncE5mVo,https://i.ytimg.com/vi/OmzLncE5mVo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAZ9nzGsd-EL1O7sQmKpDDyLW2znA
