chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,실제 협박 영상 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"157
","7,640
",https://www.youtube.com/shorts/P8PWYHzyMVQ
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,개소름돋는 체르노빌 상황 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"222
","18,363
",https://www.youtube.com/shorts/jLsIi89qIBE
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,"비행기 사고, 제일 안전한 자리는?",#동심파괴 #미스테리,"156
","8,877
",https://www.youtube.com/shorts/2xYJjh_Lhqg
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,상어 공격성 테스트 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"122
","15,261
",https://www.youtube.com/shorts/KaYkKGpCSk8
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,비행기 타면 불 끄는 진짜 이유 ㄷㄷㄷㄷㄷㄷ,#동심파괴 #미스테리,"238
","18,400
",https://www.youtube.com/shorts/edwVqN0qVzo
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 10 2024,Yes,거인이 존재할 수 있는 진짜 이유,,"91
","3,965
",https://www.youtube.com/shorts/ceLu28w1zCE
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 10 2024,Yes,거인 조사를 막는 실제 CIA ㄷㄷ,#동심파괴 #미스테리,"150
","5,917
",https://www.youtube.com/shorts/rZzYYig87Rk
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 10 2024,Yes,실제 거인 발견 ㄷㄷㄷㄷ,,"133
","6,753
",https://www.youtube.com/shorts/n9Soae3rewY
오버씨 overseas,https://www.youtube.com/channel/UCAnoDzU6j50RnMVqlDk41Rw,155K,16-05-2024,May 13 2024,Yes,역대 축구 감독 승률 1위는 누구?,"#2002월드컵 #히딩크 #해외반응 

※ 클릭 : http://asq.kr/8LiGE9OROt6ar

놀랍게도 히딩크 감독의 승률은 42.1%
그렇다면, 역대 가장 높은 승률을 기록한 축구 감독은 누굴까?

오버씨를 구독하시면 관련 영상을 빠르게 만나보실 수 있습니다.","51
","7,575
",https://www.youtube.com/shorts/z9I1nW3nfaY
오버씨 overseas,https://www.youtube.com/channel/UCAnoDzU6j50RnMVqlDk41Rw,155K,16-05-2024,May 13 2024,Yes,축구 국가대표 연봉 TOP5,"#손흥민 #황희찬 #해외반응 

※ 클릭 : http://asq.kr/8LiGE9OROt6ar

5위 조규성 (미트윌란, 약 12억 원)
구체적인 연봉은 알려지지 않았지만, 전북 현대 시절 약 8억원의 연봉을 받다가 미트윌란으로 이적하면서 12억 원의 연봉을 받고 있는 것으로 추정

오버씨를 구독하시면 관련 영상을 빠르게 만나보실 수 있습니다.","130
","13,452
",https://www.youtube.com/shorts/4oKTieKNR0A
오버씨 overseas,https://www.youtube.com/channel/UCAnoDzU6j50RnMVqlDk41Rw,155K,16-05-2024,May 11 2024,Yes,신태용 감독이 분노하는 이유는?,"#인도네시아 #기니 #해외반응 

※ 클릭 : http://asq.kr/8LiGE9OROt6ar

신태용 감독이 이끄는 인도네시아가 파리올림픽 본선행 마지막 티켓 한장이 걸린 기니와 단판승부에서 0대1로 패하며 68년 만의 올림픽 본선 진출이 좌절됐습니다.

오버씨를 구독하시면 관련 영상을 빠르게 만나보실 수 있습니다.","38
","6,687
",https://www.youtube.com/shorts/IVMGoXQDHSg
굿라이프,https://www.youtube.com/channel/UCXtYRuK83skNw84dYS7my7g,1.36M,16-05-2024,May 12 2024,Yes,수입 멸균우유? VS 국내산 우유? 당신의 선택은? #우유 #멸균우유 #굿라이프,"수입 멸균우유를 마실까? 국내산 우유를 마실까? 고민된다면 이 영상을 시청하세요 

#우유 #수입우유 #멸균우유 #수입멸균우유 #국내산우유 #유통기한 #푸드마일리지
#심선아 #영양학박사 #굿라이프","42
","2,611
",https://www.youtube.com/shorts/H83meZfVwDU
RealTips,https://www.youtube.com/channel/UC-xbN0DAcrbMItADARCgvEg,177K,16-05-2024,May 15 2024,Yes,의외로 잘 모르는 단기알바 꿀팁 #꿀팁,#생활꿀팁 #꿀팁 #알바 #단기알바 #당일알바 #주부알바 #투잡 #부업 #알바추천 #일당 #아르바이트 #동네알바 #생활비 #비상금 #꿀알바 #워크맨 #money #살림팁 #살림남 #1분꿀팁 #살림꿀팁 #살림노하우 #살림비법 #생활정보 #꿀팁공유 #진짜꿀팁,"93
","7,051
",https://www.youtube.com/shorts/K_BAjeA93u0
RealTips,https://www.youtube.com/channel/UC-xbN0DAcrbMItADARCgvEg,177K,16-05-2024,May 14 2024,Yes,의외로 잘 모르는 생활꿀팁 3가지 #꿀팁,#생활꿀팁 #꿀팁 #밀폐용기 #김치 #김치통 #냄새 #반찬통 #설탕 #가위 #병뚜껑 #페트병 #드라이기 #헤어드라이기 #선정리 #tips #살림팁 #살림남 #1분꿀팁 #살림꿀팁 #살림노하우 #살림비법 #생활용품 #생활정보 #꿀팁공유 #진짜꿀팁,"2.8K
","93,819
",https://www.youtube.com/shorts/ahUxsEUomZQ
RealTips,https://www.youtube.com/channel/UC-xbN0DAcrbMItADARCgvEg,177K,16-05-2024,May 13 2024,Yes,의외로 잘 모르는 생활꿀팁 3가지 #꿀팁,#생활꿀팁 #꿀팁 #바나나보관 #바나나 #바나나껍질 #초파리 #날파리 #banana #참기름 #분리수거 #재활용 #택배박스 #아이스박스 #살림팁 #살림남 #1분꿀팁 #살림꿀팁 #살림노하우 #살림비법 #생활용품 #생활정보 #꿀팁공유 #진짜꿀팁,"3.6K
","171,220
",https://www.youtube.com/shorts/P609Y59yPTg
RealTips,https://www.youtube.com/channel/UC-xbN0DAcrbMItADARCgvEg,177K,16-05-2024,May 12 2024,Yes,의외로 잘 모르는 생활꿀팁 3가지 #꿀팁,#생활꿀팁 #꿀팁 #치약 #치약활용법 #다쓴치약 #세면대 #페트병 #재활용 #변기 #욕실청소 #화장실청소 #냄비 #청소 #cleaning #살림팁 #살림남 #1분꿀팁 #살림꿀팁 #살림노하우 #살림비법 #생활용품 #생활정보 #꿀팁공유 #진짜꿀팁,"2.6K
","91,529
",https://www.youtube.com/shorts/KQIqy83f0vk
RealTips,https://www.youtube.com/channel/UC-xbN0DAcrbMItADARCgvEg,177K,16-05-2024,May 11 2024,Yes,의외로 잘 모르는 생활꿀팁 3가지 #꿀팁,#생활꿀팁 #꿀팁 #브로콜리 #브로콜리세척 #양상추 #양상추손질 #대파보관 #대파 #페트병 #재활용 #야채 #보관 #lettuce #살림팁 #살림남 #1분꿀팁 #살림꿀팁 #살림노하우 #살림비법 #요리꿀팁 #생활용품 #꿀팁공유 #진짜꿀팁,"4.4K
","197,770
",https://www.youtube.com/shorts/5SJIBUN55BU
RealTips,https://www.youtube.com/channel/UC-xbN0DAcrbMItADARCgvEg,177K,16-05-2024,May 10 2024,Yes,의외로 잘 모르는 생활꿀팁 3가지 #꿀팁,#생활꿀팁 #꿀팁 #행주 #식초 #상추 #비닐봉지 #얼음물 #믹스커피 #냉커피 #전자레인지 #주방  #주방세제 #살림팁 #살림남 #1분꿀팁 #살림꿀팁 #살림노하우 #살림비법 #생활용품 #생활정보 #꿀팁공유 #진짜꿀팁,"7.6K
","388,473
",https://www.youtube.com/shorts/_nBiAj80_Bg
이아나TV,https://www.youtube.com/channel/UCbqaeMZx4Zk4cu8nIawT4ug,115K,16-05-2024,May 16 2024,Yes,셀프로 이게된다! 글래디에이터 튜닝끝판왕 JEEP,,"9
","461
",https://www.youtube.com/shorts/A3ro7A2ul8A
이아나TV,https://www.youtube.com/channel/UCbqaeMZx4Zk4cu8nIawT4ug,115K,16-05-2024,May 15 2024,Yes,카니발을 탄 여배우,,"44
","5,915
",https://www.youtube.com/shorts/8ho80ywDICU
이아나TV,https://www.youtube.com/channel/UCbqaeMZx4Zk4cu8nIawT4ug,115K,16-05-2024,May 14 2024,Yes,튜닝녀 아반떼 CN7 시크하지?,"#아반떼 #아반떼cn7 #아반떼튜닝 

🚘구독하기! : https://url.kr/5vualf
🚘멤버십 : https://url.kr/fc6gxp
🚘블로그 : https://url.kr/qsapvf
🚘인스타그램 : https://url.kr/7r2ho5","94
","10,490
",https://www.youtube.com/shorts/Yo7qiND5c14
이아나TV,https://www.youtube.com/channel/UCbqaeMZx4Zk4cu8nIawT4ug,115K,16-05-2024,May 11 2024,Yes,3천 풀튜닝 카니발 튜닝끝판왕,"#카니발 #카니발하이리무진  #ka4 

🚘구독하기! : https://url.kr/5vualf
🚘멤버십 : https://url.kr/fc6gxp
🚘블로그 : https://url.kr/qsapvf
🚘인스타그램 : https://url.kr/7r2ho5","91
","7,642
",https://www.youtube.com/shorts/Q9KRbjTw9BQ
헬로카봇 - hello carbot official,https://www.youtube.com/channel/UC0SVqB_1E2Kgh3cx3Y8xtfA,1.65M,16-05-2024,May 16 2024,Yes,[헬로카봇X shorts] 헬로카봇 미니 + 호크X 빅큐브 콤보 #헬로카봇x #쇼츠 #카봇,"안녕하세요! 헬로카봇 공식 채널입니다!

#헬로카봇X #카봇 #쇼츠 #shorts
[헬로카봇X shorts]  헬로카봇 미니 + 호크X 빅큐브 콤보

신비한 마법을 가진 라이프 X의 등장과 
마법의 힘을 갖게 된 펜타스톰 X와 호크 X
그리고 업그레이드 된 역전의 용사, 마이티가드X, 킹가이즈 X가
차탄의 일상 문제를 도와주면서 펭귄 마법사에 맞서 지구를 지킨다. 

카봇~ 오늘도 지구를 부탁해!

▶ 코리리: ","18
","103
",https://www.youtube.com/shorts/HetoH5bBIJg
헬로카봇 - hello carbot official,https://www.youtube.com/channel/UC0SVqB_1E2Kgh3cx3Y8xtfA,1.65M,16-05-2024,May 15 2024,Yes,[헬로카봇X shorts] 라이프X의 도움으로 호크X 불의 힘 업그레이드 #헬로카봇x #쇼츠 #카봇,"안녕하세요! 헬로카봇 공식 채널입니다!

#헬로카봇X #카봇 #쇼츠 #shorts
[헬로카봇X shorts]  라이프X의 도움으로 호크X 불의 힘 업그레이드

신비한 마법을 가진 라이프 X의 등장과 
마법의 힘을 갖게 된 펜타스톰 X와 호크 X
그리고 업그레이드 된 역전의 용사, 마이티가드X, 킹가이즈 X가
차탄의 일상 문제를 도와주면서 펭귄 마법사에 맞서 지구를 지킨다. 

카봇~ 오늘도 지구를 부탁해!

▶ 코리리: ","122
","3,195
",https://www.youtube.com/shorts/xJYACSDshrk
쇼츠뭅뭅,https://www.youtube.com/channel/UC6mQwvUkD9wR0NxnXFMeHNA,17.7K,16-05-2024,May 11 2024,Yes,군대 제2외국어 사투리를 못알아듣는 이용주 #푸른거탑 #명장면,#shorts #푸른거탑 #최종훈 #김재우 #김호창 #정진욱 #이용주 #김성원 #황제성 #송영재 #송광원,"122
","18,817
",https://www.youtube.com/shorts/_Yz1zxFkBN4
채널 석세스,https://www.youtube.com/channel/UC9IsiTWynWGe9XEBZVK0k8Q,95.7K,16-05-2024,May 12 2024,Yes,팬들에게 기립 박수 받으면서 나오는 이재성 ㄷㄷ,,"93
","4,857
",https://www.youtube.com/shorts/IxJFLrWnCuQ
채널 석세스,https://www.youtube.com/channel/UC9IsiTWynWGe9XEBZVK0k8Q,95.7K,16-05-2024,May 12 2024,Yes,챔스 결승 진출한 도르트문트 상대로 5분 만에 멀티골 기록하는 이재성 ㄷㄷ,,"139
","7,162
",https://www.youtube.com/shorts/HgVegQCBdZI
ShareHows,https://www.youtube.com/channel/UCXXBlFfsU0KpJQFdiZygqXA,463K,16-05-2024,May 16 2024,Yes,생활이 편해지는 머그컵 200% 활용 꿀팁!,"머그컵으로 커피만 드신다고요?! 이젠 살림에 200% 활용해 보세요!
칼날이 무뎌졌을 때, 수란 만들 때, 간단히 밥 1인분만 지을 때, 전자레인지에 음식 데울 때, 두루두루 쓰임 좋은 머그컵 활용법을 소개합니다.","14
","24
",https://www.youtube.com/shorts/iQQsJG6_GkI
ShareHows,https://www.youtube.com/channel/UCXXBlFfsU0KpJQFdiZygqXA,463K,16-05-2024,May 16 2024,Yes,고양이 필자의 개인기 @_slowriter,재주도 좋은 고양이 필자,"16
","415
",https://www.youtube.com/shorts/z3Tow9byiME
ShareHows,https://www.youtube.com/channel/UCXXBlFfsU0KpJQFdiZygqXA,463K,16-05-2024,May 15 2024,Yes,아직도 안 먹어봤어? 냉라면 황금레시피!,날씨 덥고 입맛 없을 때! 색다르게 즐기는 '맛없없' 냉라면 레시피를 소개합니다 :),"41
","1,182
",https://www.youtube.com/shorts/zIW0Ha4OOoI
ShareHows,https://www.youtube.com/channel/UCXXBlFfsU0KpJQFdiZygqXA,463K,16-05-2024,May 12 2024,Yes,돈과 시간 아껴주는 #생활꿀팁 5,"뒤죽박죽 신발장을 정리할 때, 끈 잘라야 하는데 가위가 없을 때, 머리카락 청소할 때 등등등... 생활 속 자주 접하는 상황에서 유용하게 쓰이는 꿀팁을 모아봤습니다 :D","49
","4,049
",https://www.youtube.com/shorts/UXbXxEMPtds
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 16 2024,Yes,“미안해하며 연금 받긴 싫그든요” #경제토크쇼픽,#국민연금 #연금개혁 #김우창 #이영주 #연금박사 #국회 #경제토크쇼픽 #경제토크쇼,"45
","1,925
",https://www.youtube.com/shorts/kwWPMCLc-RE
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 16 2024,Yes,진화하는 AI 보이스피싱 수법은? #경제토크쇼픽,#보이스피싱 #스미싱 #딥페이크 #딥보이스 #경제토크쇼픽 #경제토크쇼 #AI,"13
","451
",https://www.youtube.com/shorts/nW8F50zgDNg
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 16 2024,Yes,"[굿모닝 오늘의 증시] 미국 대중제재, 우리나라는 별 영향 없다고?",#대중제재 #2차전지 #태양광 #미중분쟁,"24
","225
",https://www.youtube.com/shorts/pALE9RYb-P8
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 16 2024,Yes,[이코스토리] 과거 유럽에서 샤용했던 종이는?,"https://mbnmoney.mbn.co.kr/program/?program_no=1000130
매주 월요일 오후 7시 30분 많은 시청 바랍니다

#유럽 #종이 #양피지 #졸탄 #매일경제TV #이코스토리 #이재형 #최병일 #박지영","35
","1,581
",https://www.youtube.com/shorts/zL7TDb3tF4c
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 15 2024,Yes,[퀵] 네이버 '라인'이 이렇게 쉽게 일본에 넘어간다고?!,,"87
","4,888
",https://www.youtube.com/shorts/mE0IWtb7xF8
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 14 2024,Yes,연금개혁이 시급한 이유 #경제토크쇼픽,#국민연금 #연금개혁 #김우창 #이영주 #연금박사 #국회 #경제토크쇼픽 #경제토크쇼,"176
","8,040
",https://www.youtube.com/shorts/xd4Y0YejeFE
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 14 2024,Yes,내가 받는 연금은 얼마나 될까? #경제토크쇼픽,,"192
","3,176
",https://www.youtube.com/shorts/BSSnOWuaPBU
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 14 2024,Yes,[이코스토리] 종이의 기원은 이집트가 맞다?,"https://mbnmoney.mbn.co.kr/program/?program_no=1000130
매주 월요일 오후 7시 30분 많은 시청 바랍니다

#종이 #이집트 #채륜 #중국 #파피루스 #졸탄 #매일경제TV #이코스토리 #이재형 #최병일 #박지영","150
","6,674
",https://www.youtube.com/shorts/MSY0FSEmlmE
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 13 2024,Yes,연금수령액 이렇게 늘려라?! #경제토크쇼픽,#국민연금 #연금개혁 #김우창 #이영주 #연금박사 #국회 #경제토크쇼픽 #경제토크쇼,"114
","3,684
",https://www.youtube.com/shorts/-gMvUhcPMJc
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 13 2024,Yes,2030세대가 국민연금 불신하는 이유 #경제토크쇼픽,#국민연금 #연금개혁 #김우창 #이영주 #연금박사 #국회 #경제토크쇼픽 #경제토크쇼,"139
","2,622
",https://www.youtube.com/shorts/-y0VSb8mwW4
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 13 2024,Yes,"중국 직구로 몰리는 소비자, 국내 유통의 돌파구는? #경제토크쇼픽",#테무 #알리 #이커머스 #중국 #쿠팡 #테무깡 #알리깡 #경제토크쇼 #경제토크쇼픽,"125
","2,608
",https://www.youtube.com/shorts/-llItMLWuwM
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 13 2024,Yes,[주간경제3분체크] 미국 CPI 발표 과연! 금리 향방은?,"투자를 위해 꼭 알아두어야 하는 한 주간의 경제일정!
권재은 아나운서가 알려드리도록 하겠습니다!

[출연 : 권재은 아나운서  기획 : 문장원  제작 : 이유미]

#주간경제3분체크 #경제일정 #매일경제TV #권재은 #주식 #노브랜드 #MSCI #MSCI분기리뷰 #MS #마이크로소프트 #미국CPI #티웨이항공#FDA#아이씨티케이","129
","2,895
",https://www.youtube.com/shorts/Edm4Og6unFE
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 11 2024,Yes,[퀵] 비하인드 모음.zip🎬 대방출!,,"72
","1,617
",https://www.youtube.com/shorts/C18bPd_mbDg
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 10 2024,Yes,이커머스 플랫폼과의 실효성 있는 대책,"https://youtu.be/OZv6wkqCpmk?si=zGxtQSEuJOQFmJWK

#이커머스 #중국 #알리 #테무 #경제토크쇼픽 #경제토크쇼","225
","1,946
",https://www.youtube.com/shorts/GK4IRmIsa0k
매일경제TV,https://www.youtube.com/channel/UCnfwIKyFYRuqZzzKBDt6JOA,621K,16-05-2024,May 10 2024,Yes,[굿모닝 오늘의 증시] 미국 탄탄한 소비에 균열이 생겼다,#BNPL #미국소비 #CPI #금리인하,"316
","2,188
",https://www.youtube.com/shorts/1G4bn7Pq-8Y
팝킹,https://www.youtube.com/channel/UCl4hRsy4h1H3Wtn-LNATL9g,42K,16-05-2024,May 12 2024,Yes,"드립치는 정국이, 그걸 또 받아주는 남준이🩵",#정국 #jungkook #shorts,"223
","1,365
",https://www.youtube.com/shorts/qOmzw0FRrXQ
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 16 2024,Yes,난리난 현지 언론~,,"242
","1,019
",https://www.youtube.com/shorts/beOWpuSfAwE
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 15 2024,Yes,세계가 놀란 에이사레이더~,#에이사 #AESA #kf21 #fa50 #일본반응 #중국반응 #automobile #aviation #army #navy #이슈 #뉴스,"835
","35,277
",https://www.youtube.com/shorts/2t-89o2Fi0E
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 14 2024,Yes,전투탄 실사격~,#해군 #구축함 #중국반응 #일본반응 #하푼 #해궁 #해성 #한미연합훈련,"1.3K
","73,191
",https://www.youtube.com/shorts/Lw0wIZ19ezc
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 13 2024,Yes,눈물나게 고맙다~,#f4 #팬텀 #일본반응 #중국반응 #kf21 #automobile #aviation #navy #army #이슈 #뉴스,"941
","42,005
",https://www.youtube.com/shorts/V65EWn25yX0
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 12 2024,Yes,중국 망조가 들었다~,#미국 #중국 #중국반응 #일본반응 #해외반응 #automobile #aviation #navy #army #이슈 #뉴스,"753
","42,212
",https://www.youtube.com/shorts/vKeWRujj8ZA
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 11 2024,Yes,F35 보다 빠르다~,#kf21 #보라매 #f35 #일본반응 #중국반응 #automobile #뉴스 #이슈 #aviation,"11K
","658,076
",https://www.youtube.com/shorts/f2veSt3wCyE
Super Power korea,https://www.youtube.com/channel/UC0MxrLhPwjWWJAgAVdiIp6A,161K,16-05-2024,May 10 2024,Yes,중국이 열받은 이유?~,#해성 #필리핀 #중국반응 #일본반응 #호위함 #호세리잘 #automobile #aviation #이슈 #뉴스,"13K
","995,622
",https://www.youtube.com/shorts/AGg9N8SPH4Y
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,뺑소니 직후 김호중 갈지자걸음 포착 ㅋㅋㅋ #funny,,"9
","36
",https://www.youtube.com/shorts/8K65UQFvOF8
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,"""추미애 이재명 표정"" 국회의장 낙선직후 ㅋㅋㅋ #funny",,"100
","2,016
",https://www.youtube.com/shorts/FM4SdoUNxzI
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,"""오찬 행보서 일어난 일"" 김건희 ㅋㅋㅋ #funny",,"80
","532
",https://www.youtube.com/shorts/fd1xsUSPry4
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,캄보디아 정상 오찬 참석 김건희 ㅋㅋㅋ #funny,,"243
","893
",https://www.youtube.com/shorts/ZNA0aj9pMi8
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,"포착 ""홍준표 이준석 만남 불길한 징조"" ㅋㅋㅋ #funny",,"7
","552
",https://www.youtube.com/shorts/3wHr6Zsi4mE
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,"정유라 무슨일이 ""장시호 한번더 기회 줄께"" ㅋㅋㅋ #funny",,"173
","2,650
",https://www.youtube.com/shorts/nexfKejJQAo
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 16 2024,Yes,"""유승민이 계륵인 이유"" 한동훈 삼촌 ㅋㅋㅋ #funny",,"330
","2,029
",https://www.youtube.com/shorts/3GUSESdci_s
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"와이리 웃기노 ""풉풉"" 나훈아 ㅋㅋㅋ #funny",,"110
","1,105
",https://www.youtube.com/shorts/PC5iHLQmsIA
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""북한이 싫은 이유"" 홍수환 무슨일이 ㅋㅋㅋ #funny",,"534
","4,557
",https://www.youtube.com/shorts/lW_mqHczDwc
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,장시호에게 안정권 뼈때리는 한마디 ㅋㅋㅋ #funny,,"1.5K
","17,395
",https://www.youtube.com/shorts/tQ71PQ09S9Q
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"난리났다 ""부처 핸섬"" 뉴진스님 ㅋㅋㅋ #funny",,"28
","709
",https://www.youtube.com/shorts/uNHXzklmQ2I
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""생방송 중 일어난 일"" 돌직구 김진 ㅋㅋㅋ #funny",,"832
","8,176
",https://www.youtube.com/shorts/i_fniQ8QXJo
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"김흥국 무슨일이 ""유영하가 박근혜 차단"" ㅋㅋㅋ #funny",,"385
","4,851
",https://www.youtube.com/shorts/ABDhpJNa3wo
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""박지만 연락왔다"" 김흥국 ㅋㅋㅋ #funny",,"658
","10,179
",https://www.youtube.com/shorts/IN7-QVmFAFg
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"정유라 ""장시호 자백 시키겠다"" ㅋㅋㅋ #funny",,"192
","4,503
",https://www.youtube.com/shorts/uX9lBRf7h8c
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,조계사에 걸린 윤석열 문재인 연등 깜짝이야 ㅋㅋㅋ #funny,,"175
","5,845
",https://www.youtube.com/shorts/LossI_bo_vs
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""등 공양 중 일어난 일"" 윤석열 ㅋㅋㅋ #funny",,"576
","8,570
",https://www.youtube.com/shorts/6cSB36a7UfY
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""부처님오신날 가려운건 못참아"" 윤석열 ㅋㅋㅋ #funny",,"122
","2,244
",https://www.youtube.com/shorts/wI61Iq_JLDs
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""부처님 대상"" 고려거란전쟁 현종 김동준 ㅋㅋㅋ #funny",,"38
","1,301
",https://www.youtube.com/shorts/kAYA0K65zRU
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""조계사서 쌀 공양"" 중국 대사 깜짝이야 ㅋㅋㅋ #funny",,"18
","775
",https://www.youtube.com/shorts/Yb1c0L1X4d4
낄낄빠빠,https://www.youtube.com/channel/UCeyH0D67xLY_l2QD9w4W4Mg,159K,16-05-2024,May 15 2024,Yes,"""한동훈에게 들이댔다"" 김흥국 무슨일이 ㅋㅋㅋ #funny",,"166
","1,868
",https://www.youtube.com/shorts/3RYnnXGT7dg
